"virus_strain","serum_strain","serum_id","source","titer","virusYear","serumYear","cluster","color"
"DENV2/GUYANA/08221/2000","DENV2/TONGA/DELTA30/1974",1,"monovalent",57,2000,1974,"DENV2","#33a02c"
"DENV2/GUYANA/08221/2000","DENV2/TONGA/DELTA30/1974",2,"monovalent",16,2000,1974,"DENV2","#33a02c"
"DENV2/GUYANA/08221/2000","DENV2/TONGA/DELTA30/1974",3,"monovalent",20,2000,1974,"DENV2","#33a02c"
"DENV2/GUYANA/08221/2000","DENV2/TONGA/DELTA30/1974",5,"monovalent",27,2000,1974,"DENV2","#33a02c"
"DENV2/GUYANA/08221/2000","DENV2/TONGA/DELTA30/1974",7,"monovalent",23,2000,1974,"DENV2","#33a02c"
"DENV2/GUYANA/08221/2000","DENV2/TONGA/DELTA30/1974",10,"monovalent",16,2000,1974,"DENV2","#33a02c"
"DENV2/GUYANA/08221/2000","DENV2/TONGA/DELTA30/1974",11,"monovalent",15,2000,1974,"DENV2","#33a02c"
"DENV2/GUYANA/08221/2000","DENV2/TONGA/DELTA30/1974",13,"monovalent",60,2000,1974,"DENV2","#33a02c"
"DENV2/GUYANA/08221/2000","DENV2/TONGA/DELTA30/1974",22,"monovalent",24,2000,1974,"DENV2","#33a02c"
"DENV2/GUYANA/08221/2000","DENV4/DOMINICA/814669DELTA30/1981",36,"monovalent",12,2000,1981,"DENV2","#33a02c"
"DENV2/GUYANA/08221/2000","DENV4/DOMINICA/814669DELTA30/1981",38,"monovalent",17,2000,1981,"DENV2","#33a02c"
"DENV2/GUYANA/08221/2000","DENV4/DOMINICA/814669DELTA30/1981",43,"monovalent",19,2000,1981,"DENV2","#33a02c"
"DENV2/GUYANA/08221/2000","DENV4/DOMINICA/814669DELTA30/1981",45,"monovalent",12,2000,1981,"DENV2","#33a02c"
"DENV2/GUYANA/08221/2000","DENV4/DOMINICA/814669DELTA30/1981",51,"monovalent",15,2000,1981,"DENV2","#33a02c"
"DENV2/GUYANA/08221/2000","DENV4/DOMINICA/814669DELTA30/1981",66,"monovalent",16,2000,1981,"DENV2","#33a02c"
"DENV2/GUYANA/08221/2000","DENV4/DOMINICA/814669DELTA30/1981",67,"monovalent",10,2000,1981,"DENV2","#33a02c"
"DENV2/INDIA/742295/1974","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",19,"monovalent",13,1974,1974,"DENV2","#33a02c"
"DENV2/INDIA/742295/1974","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",38,"monovalent",15,1974,1974,"DENV2","#33a02c"
"DENV2/INDIA/742295/1974","DENV3/INDONESIA/SLEMANDELTA30/1978",8,"monovalent",11,1974,1978,"DENV2","#33a02c"
"DENV2/INDIA/742295/1974","DENV3/INDONESIA/SLEMANDELTA30/1978",9,"monovalent",11,1974,1978,"DENV2","#33a02c"
"DENV2/INDIA/742295/1974","DENV3/INDONESIA/SLEMANDELTA30/1978",11,"monovalent",12,1974,1978,"DENV2","#33a02c"
"DENV2/INDIA/742295/1974","DENV3/INDONESIA/SLEMANDELTA30/1978",16,"monovalent",10,1974,1978,"DENV2","#33a02c"
"DENV2/INDIA/742295/1974","DENV3/INDONESIA/SLEMANDELTA30/1978",18,"monovalent",13,1974,1978,"DENV2","#33a02c"
"DENV2/INDIA/742295/1974","DENV2/TONGA/DELTA30/1974",1,"monovalent",17,1974,1974,"DENV2","#33a02c"
"DENV2/INDIA/742295/1974","DENV2/TONGA/DELTA30/1974",2,"monovalent",12,1974,1974,"DENV2","#33a02c"
"DENV2/INDIA/742295/1974","DENV2/TONGA/DELTA30/1974",3,"monovalent",11,1974,1974,"DENV2","#33a02c"
"DENV2/INDIA/742295/1974","DENV2/TONGA/DELTA30/1974",5,"monovalent",15,1974,1974,"DENV2","#33a02c"
"DENV2/INDIA/742295/1974","DENV2/TONGA/DELTA30/1974",7,"monovalent",14,1974,1974,"DENV2","#33a02c"
"DENV2/INDIA/742295/1974","DENV2/TONGA/DELTA30/1974",10,"monovalent",17,1974,1974,"DENV2","#33a02c"
"DENV2/INDIA/742295/1974","DENV2/TONGA/DELTA30/1974",11,"monovalent",15,1974,1974,"DENV2","#33a02c"
"DENV2/INDIA/742295/1974","DENV2/TONGA/DELTA30/1974",13,"monovalent",141,1974,1974,"DENV2","#33a02c"
"DENV2/INDIA/742295/1974","DENV2/TONGA/DELTA30/1974",22,"monovalent",22,1974,1974,"DENV2","#33a02c"
"DENV2/INDIA/742295/1974","DENV4/DOMINICA/814669DELTA30/1981",36,"monovalent",13,1974,1981,"DENV2","#33a02c"
"DENV2/INDIA/742295/1974","DENV4/DOMINICA/814669DELTA30/1981",38,"monovalent",12,1974,1981,"DENV2","#33a02c"
"DENV2/INDIA/742295/1974","DENV4/DOMINICA/814669DELTA30/1981",43,"monovalent",10,1974,1981,"DENV2","#33a02c"
"DENV2/INDIA/742295/1974","DENV4/DOMINICA/814669DELTA30/1981",68,"monovalent",10,1974,1981,"DENV2","#33a02c"
"DENV2/MALAYSIA/DKD811/2008","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",3,"monovalent",21,2008,1974,"DENV2","#33a02c"
"DENV2/MALAYSIA/DKD811/2008","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",13,"monovalent",14,2008,1974,"DENV2","#33a02c"
"DENV2/MALAYSIA/DKD811/2008","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",19,"monovalent",18,2008,1974,"DENV2","#33a02c"
"DENV2/MALAYSIA/DKD811/2008","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",38,"monovalent",16,2008,1974,"DENV2","#33a02c"
"DENV2/MALAYSIA/DKD811/2008","DENV3/INDONESIA/SLEMANDELTA30/1978",11,"monovalent",13,2008,1978,"DENV2","#33a02c"
"DENV2/MALAYSIA/DKD811/2008","DENV3/INDONESIA/SLEMANDELTA30/1978",16,"monovalent",11,2008,1978,"DENV2","#33a02c"
"DENV2/MALAYSIA/DKD811/2008","DENV3/INDONESIA/SLEMANDELTA30/1978",18,"monovalent",11,2008,1978,"DENV2","#33a02c"
"DENV2/MALAYSIA/DKD811/2008","DENV3/INDONESIA/SLEMANDELTA30/1978",21,"monovalent",13,2008,1978,"DENV2","#33a02c"
"DENV2/MALAYSIA/DKD811/2008","DENV3/INDONESIA/SLEMANDELTA30/1978",25,"monovalent",13,2008,1978,"DENV2","#33a02c"
"DENV2/MALAYSIA/DKD811/2008","DENV2/TONGA/DELTA30/1974",1,"monovalent",59,2008,1974,"DENV2","#33a02c"
"DENV2/MALAYSIA/DKD811/2008","DENV2/TONGA/DELTA30/1974",2,"monovalent",27,2008,1974,"DENV2","#33a02c"
"DENV2/MALAYSIA/DKD811/2008","DENV2/TONGA/DELTA30/1974",3,"monovalent",23,2008,1974,"DENV2","#33a02c"
"DENV2/MALAYSIA/DKD811/2008","DENV2/TONGA/DELTA30/1974",5,"monovalent",21,2008,1974,"DENV2","#33a02c"
"DENV2/MALAYSIA/DKD811/2008","DENV2/TONGA/DELTA30/1974",6,"monovalent",36,2008,1974,"DENV2","#33a02c"
"DENV2/MALAYSIA/DKD811/2008","DENV2/TONGA/DELTA30/1974",7,"monovalent",34,2008,1974,"DENV2","#33a02c"
"DENV2/MALAYSIA/DKD811/2008","DENV2/TONGA/DELTA30/1974",10,"monovalent",29,2008,1974,"DENV2","#33a02c"
"DENV2/MALAYSIA/DKD811/2008","DENV2/TONGA/DELTA30/1974",11,"monovalent",35,2008,1974,"DENV2","#33a02c"
"DENV2/MALAYSIA/DKD811/2008","DENV2/TONGA/DELTA30/1974",13,"monovalent",179,2008,1974,"DENV2","#33a02c"
"DENV2/MALAYSIA/DKD811/2008","DENV2/TONGA/DELTA30/1974",22,"monovalent",41,2008,1974,"DENV2","#33a02c"
"DENV2/MALAYSIA/DKD811/2008","DENV4/DOMINICA/814669DELTA30/1981",36,"monovalent",13,2008,1981,"DENV2","#33a02c"
"DENV2/MALAYSIA/DKD811/2008","DENV4/DOMINICA/814669DELTA30/1981",38,"monovalent",11,2008,1981,"DENV2","#33a02c"
"DENV2/MALAYSIA/DKD811/2008","DENV4/DOMINICA/814669DELTA30/1981",51,"monovalent",11,2008,1981,"DENV2","#33a02c"
"DENV2/MALAYSIA/DKD811/2008","DENV4/DOMINICA/814669DELTA30/1981",68,"monovalent",10,2008,1981,"DENV2","#33a02c"
"DENV2/PAPUANEWGUINEA/NEWGUINEAC/1944","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",3,"monovalent",11,1944,1974,"DENV2","#33a02c"
"DENV2/PAPUANEWGUINEA/NEWGUINEAC/1944","DENV2/TONGA/DELTA30/1974",1,"monovalent",31,1944,1974,"DENV2","#33a02c"
"DENV2/PAPUANEWGUINEA/NEWGUINEAC/1944","DENV2/TONGA/DELTA30/1974",2,"monovalent",15,1944,1974,"DENV2","#33a02c"
"DENV2/PAPUANEWGUINEA/NEWGUINEAC/1944","DENV2/TONGA/DELTA30/1974",3,"monovalent",12,1944,1974,"DENV2","#33a02c"
"DENV2/PAPUANEWGUINEA/NEWGUINEAC/1944","DENV2/TONGA/DELTA30/1974",5,"monovalent",25,1944,1974,"DENV2","#33a02c"
"DENV2/PAPUANEWGUINEA/NEWGUINEAC/1944","DENV2/TONGA/DELTA30/1974",6,"monovalent",20,1944,1974,"DENV2","#33a02c"
"DENV2/PAPUANEWGUINEA/NEWGUINEAC/1944","DENV2/TONGA/DELTA30/1974",7,"monovalent",15,1944,1974,"DENV2","#33a02c"
"DENV2/PAPUANEWGUINEA/NEWGUINEAC/1944","DENV2/TONGA/DELTA30/1974",10,"monovalent",16,1944,1974,"DENV2","#33a02c"
"DENV2/PAPUANEWGUINEA/NEWGUINEAC/1944","DENV2/TONGA/DELTA30/1974",11,"monovalent",13,1944,1974,"DENV2","#33a02c"
"DENV2/PAPUANEWGUINEA/NEWGUINEAC/1944","DENV2/TONGA/DELTA30/1974",13,"monovalent",112,1944,1974,"DENV2","#33a02c"
"DENV2/PAPUANEWGUINEA/NEWGUINEAC/1944","DENV2/TONGA/DELTA30/1974",22,"monovalent",12,1944,1974,"DENV2","#33a02c"
"DENV2/PAPUANEWGUINEA/NEWGUINEAC/1944","DENV4/DOMINICA/814669DELTA30/1981",38,"monovalent",10,1944,1981,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV533/2005","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",19,"monovalent",10,2005,1974,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV533/2005","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",38,"monovalent",10,2005,1974,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV533/2005","DENV3/INDONESIA/SLEMANDELTA30/1978",16,"monovalent",12,2005,1978,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV533/2005","DENV2/TONGA/DELTA30/1974",1,"monovalent",52,2005,1974,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV533/2005","DENV2/TONGA/DELTA30/1974",2,"monovalent",19,2005,1974,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV533/2005","DENV2/TONGA/DELTA30/1974",3,"monovalent",13,2005,1974,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV533/2005","DENV2/TONGA/DELTA30/1974",5,"monovalent",29,2005,1974,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV533/2005","DENV2/TONGA/DELTA30/1974",10,"monovalent",35,2005,1974,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV533/2005","DENV2/TONGA/DELTA30/1974",11,"monovalent",33,2005,1974,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV533/2005","DENV2/TONGA/DELTA30/1974",13,"monovalent",109,2005,1974,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV533/2005","DENV2/TONGA/DELTA30/1974",22,"monovalent",19,2005,1974,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV533/2005","DENV4/DOMINICA/814669DELTA30/1981",38,"monovalent",11,2005,1981,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV533/2005","DENV4/DOMINICA/814669DELTA30/1981",43,"monovalent",12,2005,1981,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV533/2005","DENV4/DOMINICA/814669DELTA30/1981",51,"monovalent",12,2005,1981,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV533/2005","DENV4/DOMINICA/814669DELTA30/1981",58,"monovalent",13,2005,1981,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV533/2005","DENV4/DOMINICA/814669DELTA30/1981",68,"monovalent",10,2005,1981,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV571/2006","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",3,"monovalent",14,2006,1974,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV571/2006","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",8,"monovalent",10,2006,1974,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV571/2006","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",13,"monovalent",13,2006,1974,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV571/2006","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",19,"monovalent",11,2006,1974,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV571/2006","DENV3/INDONESIA/SLEMANDELTA30/1978",2,"monovalent",12,2006,1978,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV571/2006","DENV3/INDONESIA/SLEMANDELTA30/1978",8,"monovalent",12,2006,1978,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV571/2006","DENV3/INDONESIA/SLEMANDELTA30/1978",9,"monovalent",10,2006,1978,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV571/2006","DENV3/INDONESIA/SLEMANDELTA30/1978",11,"monovalent",13,2006,1978,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV571/2006","DENV3/INDONESIA/SLEMANDELTA30/1978",16,"monovalent",16,2006,1978,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV571/2006","DENV3/INDONESIA/SLEMANDELTA30/1978",18,"monovalent",17,2006,1978,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV571/2006","DENV3/INDONESIA/SLEMANDELTA30/1978",21,"monovalent",14,2006,1978,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV571/2006","DENV3/INDONESIA/SLEMANDELTA30/1978",25,"monovalent",12,2006,1978,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV571/2006","DENV2/TONGA/DELTA30/1974",1,"monovalent",61,2006,1974,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV571/2006","DENV2/TONGA/DELTA30/1974",2,"monovalent",27,2006,1974,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV571/2006","DENV2/TONGA/DELTA30/1974",3,"monovalent",24,2006,1974,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV571/2006","DENV2/TONGA/DELTA30/1974",5,"monovalent",78,2006,1974,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV571/2006","DENV2/TONGA/DELTA30/1974",7,"monovalent",50,2006,1974,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV571/2006","DENV2/TONGA/DELTA30/1974",10,"monovalent",32,2006,1974,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV571/2006","DENV2/TONGA/DELTA30/1974",11,"monovalent",28,2006,1974,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV571/2006","DENV2/TONGA/DELTA30/1974",13,"monovalent",241,2006,1974,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV571/2006","DENV2/TONGA/DELTA30/1974",22,"monovalent",27,2006,1974,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV571/2006","DENV4/DOMINICA/814669DELTA30/1981",36,"monovalent",12,2006,1981,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV571/2006","DENV4/DOMINICA/814669DELTA30/1981",43,"monovalent",17,2006,1981,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV571/2006","DENV4/DOMINICA/814669DELTA30/1981",45,"monovalent",11,2006,1981,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV571/2006","DENV4/DOMINICA/814669DELTA30/1981",51,"monovalent",12,2006,1981,"DENV2","#33a02c"
"DENV2/NICARAGUA/BIDV571/2006","DENV4/DOMINICA/814669DELTA30/1981",66,"monovalent",12,2006,1981,"DENV2","#33a02c"
"DENV2/PERU/IQT2913/1996","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",3,"monovalent",22,1996,1974,"DENV2","#33a02c"
"DENV2/PERU/IQT2913/1996","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",8,"monovalent",17,1996,1974,"DENV2","#33a02c"
"DENV2/PERU/IQT2913/1996","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",13,"monovalent",32,1996,1974,"DENV2","#33a02c"
"DENV2/PERU/IQT2913/1996","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",19,"monovalent",31,1996,1974,"DENV2","#33a02c"
"DENV2/PERU/IQT2913/1996","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",44,"monovalent",11,1996,1974,"DENV2","#33a02c"
"DENV2/PERU/IQT2913/1996","DENV3/INDONESIA/SLEMANDELTA30/1978",2,"monovalent",12,1996,1978,"DENV2","#33a02c"
"DENV2/PERU/IQT2913/1996","DENV3/INDONESIA/SLEMANDELTA30/1978",9,"monovalent",13,1996,1978,"DENV2","#33a02c"
"DENV2/PERU/IQT2913/1996","DENV3/INDONESIA/SLEMANDELTA30/1978",11,"monovalent",20,1996,1978,"DENV2","#33a02c"
"DENV2/PERU/IQT2913/1996","DENV3/INDONESIA/SLEMANDELTA30/1978",16,"monovalent",27,1996,1978,"DENV2","#33a02c"
"DENV2/PERU/IQT2913/1996","DENV3/INDONESIA/SLEMANDELTA30/1978",18,"monovalent",28,1996,1978,"DENV2","#33a02c"
"DENV2/PERU/IQT2913/1996","DENV3/INDONESIA/SLEMANDELTA30/1978",21,"monovalent",20,1996,1978,"DENV2","#33a02c"
"DENV2/PERU/IQT2913/1996","DENV2/TONGA/DELTA30/1974",2,"monovalent",33,1996,1974,"DENV2","#33a02c"
"DENV2/PERU/IQT2913/1996","DENV2/TONGA/DELTA30/1974",3,"monovalent",15,1996,1974,"DENV2","#33a02c"
"DENV2/PERU/IQT2913/1996","DENV2/TONGA/DELTA30/1974",5,"monovalent",27,1996,1974,"DENV2","#33a02c"
"DENV2/PERU/IQT2913/1996","DENV2/TONGA/DELTA30/1974",7,"monovalent",54,1996,1974,"DENV2","#33a02c"
"DENV2/PERU/IQT2913/1996","DENV2/TONGA/DELTA30/1974",10,"monovalent",33,1996,1974,"DENV2","#33a02c"
"DENV2/PERU/IQT2913/1996","DENV2/TONGA/DELTA30/1974",11,"monovalent",20,1996,1974,"DENV2","#33a02c"
"DENV2/PERU/IQT2913/1996","DENV2/TONGA/DELTA30/1974",13,"monovalent",151,1996,1974,"DENV2","#33a02c"
"DENV2/PERU/IQT2913/1996","DENV2/TONGA/DELTA30/1974",22,"monovalent",33,1996,1974,"DENV2","#33a02c"
"DENV2/PERU/IQT2913/1996","DENV4/DOMINICA/814669DELTA30/1981",36,"monovalent",13,1996,1981,"DENV2","#33a02c"
"DENV2/PERU/IQT2913/1996","DENV4/DOMINICA/814669DELTA30/1981",43,"monovalent",15,1996,1981,"DENV2","#33a02c"
"DENV2/PERU/IQT2913/1996","DENV4/DOMINICA/814669DELTA30/1981",45,"monovalent",10,1996,1981,"DENV2","#33a02c"
"DENV2/PERU/IQT2913/1996","DENV4/DOMINICA/814669DELTA30/1981",51,"monovalent",19,1996,1981,"DENV2","#33a02c"
"DENV2/PERU/IQT2913/1996","DENV4/DOMINICA/814669DELTA30/1981",66,"monovalent",11,1996,1981,"DENV2","#33a02c"
"DENV2/PERU/IQT2913/1996","DENV4/DOMINICA/814669DELTA30/1981",67,"monovalent",10,1996,1981,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",3,"monovalent",18,1974,1974,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",8,"monovalent",15,1974,1974,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",13,"monovalent",24,1974,1974,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",15,"monovalent",21,1974,1974,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",19,"monovalent",29,1974,1974,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",38,"monovalent",26,1974,1974,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",43,"monovalent",11,1974,1974,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",44,"monovalent",19,1974,1974,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",48,"monovalent",10,1974,1974,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV3/INDONESIA/SLEMANDELTA30/1978",1,"monovalent",15,1974,1978,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV3/INDONESIA/SLEMANDELTA30/1978",2,"monovalent",27,1974,1978,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV3/INDONESIA/SLEMANDELTA30/1978",8,"monovalent",18,1974,1978,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV3/INDONESIA/SLEMANDELTA30/1978",9,"monovalent",19,1974,1978,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV3/INDONESIA/SLEMANDELTA30/1978",11,"monovalent",39,1974,1978,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV3/INDONESIA/SLEMANDELTA30/1978",16,"monovalent",45,1974,1978,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV3/INDONESIA/SLEMANDELTA30/1978",18,"monovalent",15,1974,1978,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV3/INDONESIA/SLEMANDELTA30/1978",19,"monovalent",10,1974,1978,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV3/INDONESIA/SLEMANDELTA30/1978",21,"monovalent",17,1974,1978,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV3/INDONESIA/SLEMANDELTA30/1978",25,"monovalent",10,1974,1978,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV2/TONGA/DELTA30/1974",1,"monovalent",64,1974,1974,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV2/TONGA/DELTA30/1974",2,"monovalent",31,1974,1974,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV2/TONGA/DELTA30/1974",3,"monovalent",28,1974,1974,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV2/TONGA/DELTA30/1974",5,"monovalent",41,1974,1974,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV2/TONGA/DELTA30/1974",6,"monovalent",96,1974,1974,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV2/TONGA/DELTA30/1974",7,"monovalent",49,1974,1974,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV2/TONGA/DELTA30/1974",10,"monovalent",34,1974,1974,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV2/TONGA/DELTA30/1974",11,"monovalent",51,1974,1974,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV2/TONGA/DELTA30/1974",13,"monovalent",297,1974,1974,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV2/TONGA/DELTA30/1974",22,"monovalent",32,1974,1974,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV4/DOMINICA/814669DELTA30/1981",36,"monovalent",12,1974,1981,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV4/DOMINICA/814669DELTA30/1981",38,"monovalent",18,1974,1981,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV4/DOMINICA/814669DELTA30/1981",43,"monovalent",24,1974,1981,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV4/DOMINICA/814669DELTA30/1981",45,"monovalent",12,1974,1981,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV4/DOMINICA/814669DELTA30/1981",51,"monovalent",19,1974,1981,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV4/DOMINICA/814669DELTA30/1981",53,"monovalent",10,1974,1981,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV4/DOMINICA/814669DELTA30/1981",58,"monovalent",18,1974,1981,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV4/DOMINICA/814669DELTA30/1981",66,"monovalent",20,1974,1981,"DENV2","#33a02c"
"DENV2/TONGA/DELTA30/1974","DENV4/DOMINICA/814669DELTA30/1981",67,"monovalent",12,1974,1981,"DENV2","#33a02c"
"DENV2/VIETNAM/BIDV735/2006","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",19,"monovalent",11,2006,1974,"DENV2","#33a02c"
"DENV2/VIETNAM/BIDV735/2006","DENV2/TONGA/DELTA30/1974",1,"monovalent",24,2006,1974,"DENV2","#33a02c"
"DENV2/VIETNAM/BIDV735/2006","DENV2/TONGA/DELTA30/1974",2,"monovalent",15,2006,1974,"DENV2","#33a02c"
"DENV2/VIETNAM/BIDV735/2006","DENV2/TONGA/DELTA30/1974",5,"monovalent",22,2006,1974,"DENV2","#33a02c"
"DENV2/VIETNAM/BIDV735/2006","DENV2/TONGA/DELTA30/1974",6,"monovalent",25,2006,1974,"DENV2","#33a02c"
"DENV2/VIETNAM/BIDV735/2006","DENV2/TONGA/DELTA30/1974",7,"monovalent",11,2006,1974,"DENV2","#33a02c"
"DENV2/VIETNAM/BIDV735/2006","DENV2/TONGA/DELTA30/1974",10,"monovalent",48,2006,1974,"DENV2","#33a02c"
"DENV2/VIETNAM/BIDV735/2006","DENV2/TONGA/DELTA30/1974",11,"monovalent",28,2006,1974,"DENV2","#33a02c"
"DENV2/VIETNAM/BIDV735/2006","DENV2/TONGA/DELTA30/1974",13,"monovalent",95,2006,1974,"DENV2","#33a02c"
"DENV2/VIETNAM/BIDV735/2006","DENV2/TONGA/DELTA30/1974",22,"monovalent",23,2006,1974,"DENV2","#33a02c"
"DENV2/VIETNAM/BIDV735/2006","DENV4/DOMINICA/814669DELTA30/1981",38,"monovalent",13,2006,1981,"DENV2","#33a02c"
"DENV2/VIETNAM/BIDV735/2006","DENV4/DOMINICA/814669DELTA30/1981",43,"monovalent",14,2006,1981,"DENV2","#33a02c"
"DENV2/VIETNAM/BIDV735/2006","DENV4/DOMINICA/814669DELTA30/1981",51,"monovalent",11,2006,1981,"DENV2","#33a02c"
"DENV2/VIETNAM/BIDV735/2006","DENV4/DOMINICA/814669DELTA30/1981",67,"monovalent",13,2006,1981,"DENV2","#33a02c"
"DENV2/VIETNAM/AC21/2003","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",3,"monovalent",28,2003,1974,"DENV2","#33a02c"
