"virusStrain","serumStrain","titer","virusYear","serumYear","cluster","color"
"A/Paris/407/1992","A/Lyon/2279/1995","<10",1992,1995,"BE89","red"
"A/Paris/424/1992","A/Netherlands/450/1988","320",1992,1988,"BE89","red"
"A/Paris/424/1992","A/Victoria/2/1990","1280",1992,1990,"BE89","red"
"A/Paris/424/1992","A/Netherlands/172/1996","40",1992,1996,"BE89","red"
"A/Paris/424/1992","A/Wellington/4/1985","80",1992,1985,"BE89","red"
"A/Paris/424/1992","A/Sichuan/2/1987","80",1992,1987,"BE89","red"
"A/Paris/424/1992","A/Colorado/2/1986","320",1992,1986,"BE89","red"
"A/Paris/424/1992","A/Shanghai/11/1987","80",1992,1987,"BE89","red"
"A/Paris/424/1992","A/Netherlands/620/1989","2560",1992,1989,"BE89","red"
"A/Paris/424/1992","A/Beijing/353/1989","640",1992,1989,"BE89","red"
"A/Paris/424/1992","A/Shandong/9/1993","40",1992,1993,"BE89","red"
"A/Paris/424/1992","A/Johannesburg/33/1994","<5",1992,1994,"BE89","red"
"A/Paris/424/1992","A/Finland/338/1995","40",1992,1995,"BE89","red"
"A/Paris/424/1992","A/Nanchang/933/1995","<10",1992,1995,"BE89","red"
"A/Paris/424/1992","A/Lyon/2279/1995","10",1992,1995,"BE89","red"
"A/Paris/457/1992","A/Netherlands/450/1988","320",1992,1988,"BE89","red"
"A/Paris/457/1992","A/Victoria/2/1990","2560",1992,1990,"BE89","red"
"A/Paris/457/1992","A/Netherlands/172/1996","<5",1992,1996,"BE89","red"
"A/Paris/457/1992","A/Wellington/4/1985","160",1992,1985,"BE89","red"
"A/Paris/457/1992","A/Sichuan/2/1987","160",1992,1987,"BE89","red"
"A/Paris/457/1992","A/Colorado/2/1986","640",1992,1986,"BE89","red"
"A/Paris/457/1992","A/Shanghai/11/1987","160",1992,1987,"BE89","red"
"A/Paris/457/1992","A/Netherlands/620/1989","2560",1992,1989,"BE89","red"
"A/Paris/457/1992","A/Beijing/353/1989","1280",1992,1989,"BE89","red"
"A/Paris/457/1992","A/Shandong/9/1993","10",1992,1993,"BE89","red"
"A/Paris/457/1992","A/Johannesburg/33/1994","<5",1992,1994,"BE89","red"
"A/Paris/457/1992","A/Finland/338/1995","<5",1992,1995,"BE89","red"
"A/Paris/457/1992","A/Nanchang/933/1995","<5",1992,1995,"BE89","red"
"A/Paris/457/1992","A/Lyon/2279/1995","<5",1992,1995,"BE89","red"
"A/Paris/490/1992","A/Netherlands/450/1988","320",1992,1988,"BE89","red"
"A/Paris/490/1992","A/Victoria/2/1990","2560",1992,1990,"BE89","red"
"A/Paris/490/1992","A/Netherlands/172/1996","25",1992,1996,"BE89","red"
"A/Paris/490/1992","A/Wellington/4/1985","160",1992,1985,"BE89","red"
"A/Paris/490/1992","A/Sichuan/2/1987","80",1992,1987,"BE89","red"
"A/Paris/490/1992","A/Colorado/2/1986","320",1992,1986,"BE89","red"
"A/Paris/490/1992","A/Shanghai/11/1987","80",1992,1987,"BE89","red"
"A/Paris/490/1992","A/Netherlands/620/1989","2560",1992,1989,"BE89","red"
"A/Paris/490/1992","A/Beijing/353/1989","1280",1992,1989,"BE89","red"
"A/Paris/490/1992","A/Shandong/9/1993","35",1992,1993,"BE89","red"
"A/Paris/490/1992","A/Johannesburg/33/1994","20",1992,1994,"BE89","red"
"A/Paris/490/1992","A/Finland/338/1995","40",1992,1995,"BE89","red"
"A/Paris/490/1992","A/Nanchang/933/1995","<5",1992,1995,"BE89","red"
"A/Paris/490/1992","A/Lyon/2279/1995","20",1992,1995,"BE89","red"
"A/Paris/512/1992","A/Netherlands/450/1988","160",1992,1988,"BE89","red"
"A/Paris/512/1992","A/Victoria/2/1990","1280",1992,1990,"BE89","red"
"A/Paris/512/1992","A/Netherlands/172/1996","20",1992,1996,"BE89","red"
"A/Paris/512/1992","A/Wellington/4/1985","80",1992,1985,"BE89","red"
"A/Paris/512/1992","A/Sichuan/2/1987","80",1992,1987,"BE89","red"
"A/Paris/512/1992","A/Colorado/2/1986","320",1992,1986,"BE89","red"
"A/Paris/512/1992","A/Shanghai/11/1987","60",1992,1987,"BE89","red"
"A/Paris/512/1992","A/Netherlands/620/1989","1280",1992,1989,"BE89","red"
"A/Paris/512/1992","A/Beijing/353/1989","640",1992,1989,"BE89","red"
"A/Paris/512/1992","A/Shandong/9/1993","20",1992,1993,"BE89","red"
"A/Paris/512/1992","A/Johannesburg/33/1994","<5",1992,1994,"BE89","red"
"A/Paris/512/1992","A/Finland/338/1995","<5",1992,1995,"BE89","red"
"A/Paris/512/1992","A/Nanchang/933/1995","<5",1992,1995,"BE89","red"
"A/Paris/512/1992","A/Lyon/2279/1995","<5",1992,1995,"BE89","red"
"A/Paris/548/1992","A/Netherlands/450/1988","320",1992,1988,"BE89","red"
"A/Paris/548/1992","A/Victoria/2/1990","1280",1992,1990,"BE89","red"
"A/Paris/548/1992","A/Netherlands/172/1996","10",1992,1996,"BE89","red"
"A/Paris/548/1992","A/Wellington/4/1985","80",1992,1985,"BE89","red"
"A/Paris/548/1992","A/Sichuan/2/1987","80",1992,1987,"BE89","red"
"A/Paris/548/1992","A/Colorado/2/1986","160",1992,1986,"BE89","red"
"A/Paris/548/1992","A/Shanghai/11/1987","80",1992,1987,"BE89","red"
"A/Paris/548/1992","A/Netherlands/620/1989","1280",1992,1989,"BE89","red"
"A/Paris/548/1992","A/Beijing/353/1989","1280",1992,1989,"BE89","red"
"A/Paris/548/1992","A/Shandong/9/1993","10",1992,1993,"BE89","red"
"A/Paris/548/1992","A/Johannesburg/33/1994","<5",1992,1994,"BE89","red"
"A/Paris/548/1992","A/Finland/338/1995","<5",1992,1995,"BE89","red"
"A/Paris/548/1992","A/Nanchang/933/1995","<5",1992,1995,"BE89","red"
"A/Paris/548/1992","A/Lyon/2279/1995","<5",1992,1995,"BE89","red"
"A/Paris/564/1992","A/Netherlands/450/1988","320",1992,1988,"BE89","red"
"A/Paris/564/1992","A/Victoria/2/1990","1920",1992,1990,"BE89","red"
"A/Paris/564/1992","A/Netherlands/172/1996","60",1992,1996,"BE89","red"
"A/Paris/564/1992","A/Wellington/4/1985","160",1992,1985,"BE89","red"
"A/Paris/564/1992","A/Sichuan/2/1987","80",1992,1987,"BE89","red"
"A/Paris/564/1992","A/Colorado/2/1986","320",1992,1986,"BE89","red"
"A/Paris/564/1992","A/Shanghai/11/1987","80",1992,1987,"BE89","red"
"A/Paris/564/1992","A/Netherlands/620/1989","1280",1992,1989,"BE89","red"
"A/Paris/564/1992","A/Beijing/353/1989","640",1992,1989,"BE89","red"
"A/Paris/564/1992","A/Shandong/9/1993","60",1992,1993,"BE89","red"
"A/Paris/564/1992","A/Johannesburg/33/1994","40",1992,1994,"BE89","red"
"A/Paris/564/1992","A/Finland/338/1995","40",1992,1995,"BE89","red"
"A/Paris/564/1992","A/Nanchang/933/1995","20",1992,1995,"BE89","red"
"A/Paris/564/1992","A/Lyon/2279/1995","35",1992,1995,"BE89","red"
"A/Paris/597/1992","A/Netherlands/450/1988","160",1992,1988,"BE89","red"
"A/Paris/597/1992","A/Victoria/2/1990","1280",1992,1990,"BE89","red"
"A/Paris/597/1992","A/Netherlands/172/1996","20",1992,1996,"BE89","red"
"A/Paris/597/1992","A/Wellington/4/1985","80",1992,1985,"BE89","red"
"A/Paris/597/1992","A/Sichuan/2/1987","40",1992,1987,"BE89","red"
"A/Paris/597/1992","A/Colorado/2/1986","160",1992,1986,"BE89","red"
"A/Paris/597/1992","A/Shanghai/11/1987","40",1992,1987,"BE89","red"
"A/Paris/597/1992","A/Netherlands/620/1989","640",1992,1989,"BE89","red"
"A/Paris/597/1992","A/Beijing/353/1989","640",1992,1989,"BE89","red"
"A/Paris/597/1992","A/Shandong/9/1993","35",1992,1993,"BE89","red"
"A/Paris/597/1992","A/Johannesburg/33/1994","18",1992,1994,"BE89","red"
"A/Paris/597/1992","A/Finland/338/1995","25",1992,1995,"BE89","red"
"A/Paris/597/1992","A/Nanchang/933/1995","10",1992,1995,"BE89","red"
"A/Paris/597/1992","A/Lyon/2279/1995","15",1992,1995,"BE89","red"
"A/Stockholm/8/1992","A/Netherlands/450/1988","160",1992,1988,"BE89","red"
"A/Stockholm/8/1992","A/Victoria/2/1990","1280",1992,1990,"BE89","red"
"A/Stockholm/8/1992","A/Netherlands/172/1996","30",1992,1996,"BE89","red"
"A/Stockholm/8/1992","A/Wellington/4/1985","160",1992,1985,"BE89","red"
"A/Stockholm/8/1992","A/Sichuan/2/1987","80",1992,1987,"BE89","red"
"A/Stockholm/8/1992","A/Colorado/2/1986","320",1992,1986,"BE89","red"
"A/Stockholm/8/1992","A/Shanghai/11/1987","80",1992,1987,"BE89","red"
"A/Stockholm/8/1992","A/Netherlands/620/1989","1280",1992,1989,"BE89","red"
"A/Stockholm/8/1992","A/Beijing/353/1989","640",1992,1989,"BE89","red"
"A/Stockholm/8/1992","A/Shandong/9/1993","60",1992,1993,"BE89","red"
"A/Stockholm/8/1992","A/Johannesburg/33/1994","30",1992,1994,"BE89","red"
"A/Stockholm/8/1992","A/Finland/338/1995","60",1992,1995,"BE89","red"
"A/Stockholm/8/1992","A/Nanchang/933/1995","<5",1992,1995,"BE89","red"
"A/Stockholm/8/1992","A/Lyon/2279/1995","20",1992,1995,"BE89","red"
"A/Madrid/G102/1993","A/Bilthoven/21793/1972","<10",1993,1972,"BE92","pink"
"A/Madrid/G102/1993","A/Bilthoven/5930/1974","<10",1993,1974,"BE92","pink"
"A/Madrid/G102/1993","A/Amsterdam/1609/1977","<10",1993,1977,"BE92","pink"
"A/Madrid/G102/1993","A/Bilthoven/2461/1978","<10",1993,1978,"BE92","pink"
"A/Madrid/G102/1993","A/Rotterdam/577/1980","<10",1993,1980,"BE92","pink"
"A/Madrid/G102/1993","A/Netherlands/209/1980","<10",1993,1980,"BE92","pink"
"A/Madrid/G102/1993","A/Netherlands/233/1982","<10",1993,1982,"BE92","pink"
"A/Madrid/G102/1993","A/Netherlands/241/1982","<10",1993,1982,"BE92","pink"
"A/Madrid/G102/1993","A/Netherlands/330/1985","<10",1993,1985,"BE92","pink"
"A/Madrid/G102/1993","A/Stockholm/10/1985","<10",1993,1985,"BE92","pink"
"A/Madrid/G102/1993","A/Netherlands/450/1988","57",1993,1988,"BE92","pink"
"A/Madrid/G102/1993","A/Victoria/2/1990","<40",1993,1990,"BE92","pink"
"A/Madrid/G102/1993","A/Lyon/1149/1991","<40",1993,1991,"BE92","pink"
"A/Madrid/G102/1993","A/Madrid/G252/1993","101",1993,1993,"BE92","pink"
"A/Madrid/G102/1993","A/Netherlands/1/1995","1993",1993,1995,"BE92","pink"
"A/Madrid/G102/1993","A/Netherlands/218/1995","467",1993,1995,"BE92","pink"
"A/Madrid/G102/1993","A/Netherlands/172/1996","121",1993,1996,"BE92","pink"
"A/Madrid/G102/1993","A/Sichuan/2/1987","40",1993,1987,"BE92","pink"
"A/Madrid/G102/1993","A/Shanghai/11/1987","80",1993,1987,"BE92","pink"
"A/Madrid/G102/1993","A/Netherlands/620/1989","320",1993,1989,"BE92","pink"
"A/Madrid/G102/1993","A/Beijing/353/1989","65",1993,1989,"BE92","pink"
"A/Madrid/G102/1993","A/Beijing/32/1992","626",1993,1992,"BE92","pink"
"A/Madrid/G102/1993","A/HongKong/34/1990","444",1993,1990,"BE92","pink"
"A/Madrid/G102/1993","A/Beijing/32/1992","305",1993,1992,"BE92","pink"
"A/Madrid/G102/1993","A/Shandong/9/1993","2551",1993,1993,"BE92","pink"
"A/Madrid/G102/1993","A/Oslo/2352/1993","1522",1993,1993,"BE92","pink"
"A/Madrid/G102/1993","PR/413/1994","320",1993,1994,"BE92","pink"
"A/Madrid/G102/1993","A/Guangdong/25/1993","160",1993,1993,"BE92","pink"
"A/Madrid/G102/1993","A/Johannesburg/33/1994","718",1993,1994,"BE92","pink"
"A/Madrid/G102/1993","A/Geneva/AI9509/1995","366",1993,1995,"BE92","pink"
"A/Madrid/G102/1993","A/Finland/338/1995","640",1993,1995,"BE92","pink"
"A/Madrid/G102/1993","A/Nanchang/933/1995","80",1993,1995,"BE92","pink"
"A/Madrid/G102/1993","A/Lyon/2279/1995","160",1993,1995,"BE92","pink"
"A/Madrid/G102/1993","A/Singapore/1/1996","45",1993,1996,"BE92","pink"
"A/Madrid/G102/1993","A/Brisbane/8/1996","160",1993,1996,"BE92","pink"
"A/Madrid/G102/1993","A/Auckland/10/1997","160",1993,1997,"BE92","pink"
"A/Madrid/G102/1993","A/Sydney/5/1997","<40",1993,1997,"BE92","pink"
"A/Madrid/G102/1993","A/Netherlands/5/1998","160",1993,1998,"BE92","pink"
"A/Madrid/G252/1993","A/Bilthoven/21793/1972","<10",1993,1972,"WU95","darkgreen"
"A/Madrid/G252/1993","A/Bilthoven/5930/1974","<10",1993,1974,"WU95","darkgreen"
"A/Madrid/G252/1993","A/Amsterdam/1609/1977","<10",1993,1977,"WU95","darkgreen"
"A/Madrid/G252/1993","A/Bilthoven/2461/1978","<10",1993,1978,"WU95","darkgreen"
"A/Madrid/G252/1993","A/Rotterdam/577/1980","<10",1993,1980,"WU95","darkgreen"
"A/Madrid/G252/1993","A/Netherlands/209/1980","<10",1993,1980,"WU95","darkgreen"
"A/Madrid/G252/1993","A/Netherlands/233/1982","<10",1993,1982,"WU95","darkgreen"
"A/Madrid/G252/1993","A/Netherlands/241/1982","<10",1993,1982,"WU95","darkgreen"
"A/Madrid/G252/1993","A/Netherlands/330/1985","<10",1993,1985,"WU95","darkgreen"
"A/Madrid/G252/1993","A/Stockholm/10/1985","<10",1993,1985,"WU95","darkgreen"
"A/Madrid/G252/1993","A/Netherlands/450/1988","40",1993,1988,"WU95","darkgreen"
"A/Madrid/G252/1993","A/Victoria/2/1990","<10",1993,1990,"WU95","darkgreen"
"A/Madrid/G252/1993","A/Lyon/1149/1991","29",1993,1991,"WU95","darkgreen"
"A/Madrid/G252/1993","A/Madrid/G252/1993","1076",1993,1993,"WU95","darkgreen"
"A/Madrid/G252/1993","A/Netherlands/1/1995","160",1993,1995,"WU95","darkgreen"
"A/Madrid/G252/1993","A/Netherlands/218/1995","320",1993,1995,"WU95","darkgreen"
"A/Madrid/G252/1993","A/Netherlands/172/1996","339",1993,1996,"WU95","darkgreen"
"A/Madrid/G252/1993","A/Beijing/353/1989","80",1993,1989,"WU95","darkgreen"
"A/Madrid/G252/1993","A/Beijing/32/1992","68",1993,1992,"WU95","darkgreen"
"A/Madrid/G252/1993","A/HongKong/34/1990","50",1993,1990,"WU95","darkgreen"
"A/Madrid/G252/1993","A/Shandong/9/1993","233",1993,1993,"WU95","darkgreen"
"A/Madrid/G252/1993","A/Oslo/2352/1993","80",1993,1993,"WU95","darkgreen"
"A/Madrid/G252/1993","PR/413/1994","640",1993,1994,"WU95","darkgreen"
"A/Madrid/G252/1993","A/Guangdong/25/1993","309",1993,1993,"WU95","darkgreen"
"A/Madrid/G252/1993","A/Johannesburg/33/1994","338",1993,1994,"WU95","darkgreen"
"A/Madrid/G252/1993","A/Finland/338/1995","480",1993,1995,"WU95","darkgreen"
"A/Madrid/G252/1993","A/Lyon/2279/1995","1600",1993,1995,"WU95","darkgreen"
"A/Madrid/G252/1993","A/Netherlands/18/1994","1600",1993,1994,"WU95","darkgreen"
"A/Netherlands/241/1993","A/Bilthoven/21793/1972","<10",1993,1972,"BK79","green"
"A/Netherlands/241/1993","A/Bilthoven/5930/1974","<10",1993,1974,"BK79","green"
"A/Netherlands/241/1993","A/Amsterdam/1609/1977","<10",1993,1977,"BK79","green"
"A/Netherlands/241/1993","A/Bilthoven/2461/1978","<10",1993,1978,"BK79","green"
"A/Netherlands/241/1993","A/Rotterdam/577/1980","<10",1993,1980,"BK79","green"
"A/Netherlands/241/1993","A/Netherlands/209/1980","<10",1993,1980,"BK79","green"
"A/Netherlands/241/1993","A/Netherlands/233/1982","<10",1993,1982,"BK79","green"
"A/Netherlands/241/1993","A/Netherlands/241/1982","<10",1993,1982,"BK79","green"
"A/Netherlands/241/1993","A/Netherlands/330/1985","<10",1993,1985,"BK79","green"
"A/Netherlands/241/1993","A/Stockholm/10/1985","<10",1993,1985,"BK79","green"
"A/Netherlands/241/1993","A/Netherlands/450/1988","40",1993,1988,"BK79","green"
"A/Netherlands/241/1993","A/Victoria/2/1990","<10",1993,1990,"BK79","green"
"A/Netherlands/241/1993","A/Lyon/1149/1991","48",1993,1991,"BK79","green"
"A/Netherlands/241/1993","A/Madrid/G252/1993","453",1993,1993,"BK79","green"
"A/Netherlands/241/1993","A/Netherlands/1/1995","3836",1993,1995,"BK79","green"
"A/Netherlands/241/1993","A/Netherlands/218/1995","2032",1993,1995,"BK79","green"
"A/Netherlands/241/1993","A/Netherlands/172/1996","202",1993,1996,"BK79","green"
"A/Netherlands/241/1993","A/Beijing/353/1989","78",1993,1989,"BK79","green"
"A/Netherlands/241/1993","A/Beijing/32/1992","320",1993,1992,"BK79","green"
"A/Netherlands/241/1993","A/HongKong/34/1990","335",1993,1990,"BK79","green"
"A/Netherlands/241/1993","A/Beijing/32/1992","160",1993,1992,"BK79","green"
"A/Netherlands/241/1993","A/Shandong/9/1993","2032",1993,1993,"BK79","green"
"A/Netherlands/241/1993","A/Oslo/2352/1993","1884",1993,1993,"BK79","green"
"A/Netherlands/241/1993","PR/413/1994","1810",1993,1994,"BK79","green"
"A/Netherlands/241/1993","A/Guangdong/25/1993","1280",1993,1993,"BK79","green"
"A/Netherlands/241/1993","A/Geneva/AI9509/1995","1280",1993,1995,"BK79","green"
"A/Netherlands/241/1993","A/Finland/338/1995","1280",1993,1995,"BK79","green"
"A/Netherlands/241/1993","A/Nanchang/933/1995","73",1993,1995,"BK79","green"
"A/Netherlands/241/1993","A/Lyon/2279/1995","320",1993,1995,"BK79","green"
"A/Netherlands/241/1993","A/Singapore/1/1996","90",1993,1996,"BK79","green"
"A/Netherlands/241/1993","A/Brisbane/8/1996","269",1993,1996,"BK79","green"
"A/Netherlands/241/1993","A/Auckland/10/1997","160",1993,1997,"BK79","green"
"A/Netherlands/241/1993","A/Sydney/5/1997","<40",1993,1997,"BK79","green"
"A/Netherlands/241/1993","A/Netherlands/5/1998","160",1993,1998,"BK79","green"
"A/Akita/4/1993","A/Netherlands/450/1988","<10",1993,1988,"BE92","pink"
"A/Akita/4/1993","A/Victoria/2/1990","<40",1993,1990,"BE92","pink"
"A/Akita/4/1993","A/Lyon/1149/1991","<10",1993,1991,"BE92","pink"
"A/Akita/4/1993","A/Netherlands/172/1996","55",1993,1996,"BE92","pink"
"A/Akita/4/1993","A/Sichuan/2/1987","<10",1993,1987,"BE92","pink"
"A/Akita/4/1993","A/Shanghai/11/1987","<10",1993,1987,"BE92","pink"
"A/Akita/4/1993","A/Netherlands/620/1989","80",1993,1989,"BE92","pink"
"A/Akita/4/1993","A/Beijing/353/1989","40",1993,1989,"BE92","pink"
"A/Akita/4/1993","A/Beijing/32/1992","423",1993,1992,"BE92","pink"
"A/Akita/4/1993","A/HongKong/34/1990","640",1993,1990,"BE92","pink"
"A/Akita/4/1993","A/Shandong/9/1993","847",1993,1993,"BE92","pink"
"A/Akita/4/1993","A/Guangdong/25/1993","240",1993,1993,"BE92","pink"
"A/Akita/4/1993","A/Finland/338/1995","960",1993,1995,"BE92","pink"
"A/Akita/4/1993","A/Nanchang/933/1995","12",1993,1995,"BE92","pink"
"A/Akita/4/1993","A/Lyon/2279/1995","106",1993,1995,"BE92","pink"
"A/Akita/4/1993","A/Netherlands/18/1994","40",1993,1994,"BE92","pink"
"A/Madrid/G109/1993","A/Netherlands/450/1988","80",1993,1988,"BE92","pink"
"A/Madrid/G109/1993","A/Victoria/2/1990","<40",1993,1990,"BE92","pink"
"A/Madrid/G109/1993","A/Lyon/1149/1991","40",1993,1991,"BE92","pink"
"A/Madrid/G109/1993","A/Netherlands/172/1996","140",1993,1996,"BE92","pink"
"A/Madrid/G109/1993","A/Sichuan/2/1987","40",1993,1987,"BE92","pink"
"A/Madrid/G109/1993","A/Shanghai/11/1987","80",1993,1987,"BE92","pink"
"A/Madrid/G109/1993","A/Netherlands/620/1989","320",1993,1989,"BE92","pink"
"A/Madrid/G109/1993","A/Beijing/353/1989","80",1993,1989,"BE92","pink"
"A/Madrid/G109/1993","A/Beijing/32/1992","453",1993,1992,"BE92","pink"
"A/Madrid/G109/1993","A/HongKong/34/1990","320",1993,1990,"BE92","pink"
"A/Madrid/G109/1993","A/Shandong/9/1993","1600",1993,1993,"BE92","pink"
"A/Madrid/G109/1993","A/Guangdong/25/1993","1920",1993,1993,"BE92","pink"
"A/Madrid/G109/1993","A/Johannesburg/33/1994","1120",1993,1994,"BE92","pink"
"A/Madrid/G109/1993","A/Finland/338/1995","1280",1993,1995,"BE92","pink"
"A/Madrid/G109/1993","A/Lyon/2279/1995","480",1993,1995,"BE92","pink"
"A/Madrid/G109/1993","A/Netherlands/18/1994","320",1993,1994,"BE92","pink"
"A/Madrid/G122/1993","A/Netherlands/450/1988","80",1993,1988,"BE92","pink"
"A/Madrid/G122/1993","A/Victoria/2/1990","<40",1993,1990,"BE92","pink"
"A/Madrid/G122/1993","A/Lyon/1149/1991","40",1993,1991,"BE92","pink"
"A/Madrid/G122/1993","A/Netherlands/172/1996","240",1993,1996,"BE92","pink"
"A/Madrid/G122/1993","A/Sichuan/2/1987","40",1993,1987,"BE92","pink"
"A/Madrid/G122/1993","A/Shanghai/11/1987","80",1993,1987,"BE92","pink"
"A/Madrid/G122/1993","A/Netherlands/620/1989","320",1993,1989,"BE92","pink"
"A/Madrid/G122/1993","A/Beijing/353/1989","80",1993,1989,"BE92","pink"
"A/Madrid/G122/1993","A/Beijing/32/1992","905",1993,1992,"BE92","pink"
"A/Madrid/G122/1993","A/HongKong/34/1990","640",1993,1990,"BE92","pink"
"A/Madrid/G122/1993","A/Shandong/9/1993","2560",1993,1993,"BE92","pink"
"A/Madrid/G122/1993","A/Guangdong/25/1993","7680",1993,1993,"BE92","pink"
"A/Madrid/G122/1993","A/Johannesburg/33/1994","7680",1993,1994,"BE92","pink"
"A/Madrid/G122/1993","A/Finland/338/1995","7680",1993,1995,"BE92","pink"
"A/Madrid/G122/1993","A/Lyon/2279/1995","960",1993,1995,"BE92","pink"
"A/Madrid/G122/1993","A/Netherlands/18/1994","640",1993,1994,"BE92","pink"
"A/Madrid/G130/1993","A/Netherlands/450/1988","80",1993,1988,"BE92","pink"
"A/Madrid/G130/1993","A/Victoria/2/1990","<40",1993,1990,"BE92","pink"
"A/Madrid/G130/1993","A/Lyon/1149/1991","20",1993,1991,"BE92","pink"
"A/Madrid/G130/1993","A/Netherlands/172/1996","35",1993,1996,"BE92","pink"
"A/Madrid/G130/1993","A/Sichuan/2/1987","40",1993,1987,"BE92","pink"
"A/Madrid/G130/1993","A/Shanghai/11/1987","160",1993,1987,"BE92","pink"
"A/Madrid/G130/1993","A/Netherlands/620/1989","320",1993,1989,"BE92","pink"
"A/Madrid/G130/1993","A/Beijing/353/1989","80",1993,1989,"BE92","pink"
"A/Madrid/G130/1993","A/Beijing/32/1992","784",1993,1992,"BE92","pink"
"A/Madrid/G130/1993","A/HongKong/34/1990","320",1993,1990,"BE92","pink"
"A/Madrid/G130/1993","A/Shandong/9/1993","1920",1993,1993,"BE92","pink"
"A/Madrid/G130/1993","A/Guangdong/25/1993","80",1993,1993,"BE92","pink"
"A/Madrid/G130/1993","A/Johannesburg/33/1994","240",1993,1994,"BE92","pink"
"A/Madrid/G130/1993","A/Finland/338/1995","560",1993,1995,"BE92","pink"
"A/Madrid/G130/1993","A/Lyon/2279/1995","40",1993,1995,"BE92","pink"
"A/Madrid/G130/1993","A/Netherlands/18/1994","25",1993,1994,"BE92","pink"
"A/Netherlands/3/1993","A/Netherlands/450/1988","320",1993,1988,"BE92","pink"
"A/Netherlands/3/1993","A/Victoria/2/1990","80",1993,1990,"BE92","pink"
"A/Netherlands/3/1993","A/Lyon/1149/1991","160",1993,1991,"BE92","pink"
"A/Netherlands/3/1993","A/Netherlands/172/1996","98",1993,1996,"BE92","pink"
"A/Netherlands/3/1993","A/Sichuan/2/1987","320",1993,1987,"BE92","pink"
"A/Netherlands/3/1993","A/Shanghai/11/1987","320",1993,1987,"BE92","pink"
"A/Netherlands/3/1993","A/Netherlands/620/1989","640",1993,1989,"BE92","pink"
"A/Netherlands/3/1993","A/Beijing/353/1989","160",1993,1989,"BE92","pink"
"A/Netherlands/3/1993","A/Beijing/32/1992","1431",1993,1992,"BE92","pink"
"A/Netherlands/3/1993","A/HongKong/34/1990","640",1993,1990,"BE92","pink"
"A/Netherlands/3/1993","A/Shandong/9/1993","1693",1993,1993,"BE92","pink"
"A/Netherlands/3/1993","A/Guangdong/25/1993","2240",1993,1993,"BE92","pink"
"A/Netherlands/3/1993","A/Johannesburg/33/1994","876",1993,1994,"BE92","pink"
"A/Netherlands/3/1993","A/Finland/338/1995","2240",1993,1995,"BE92","pink"
"A/Netherlands/3/1993","A/Nanchang/933/1995","20",1993,1995,"BE92","pink"
"A/Netherlands/3/1993","A/Lyon/2279/1995","253",1993,1995,"BE92","pink"
"A/Netherlands/3/1993","A/Netherlands/18/1994","280",1993,1994,"BE92","pink"
"A/Netherlands/101/1993","A/Netherlands/450/1988","160",1993,1988,"BE92","pink"
"A/Netherlands/101/1993","A/Victoria/2/1990","<40",1993,1990,"BE92","pink"
